$GPGGA,103509.000,3027.8010,N,11424.4633,E,1,07,1.2,29.6,M,-13.6,M,,0000*4D
$GPGGA,103510.000,3027.8031,N,11424.4614,E,1,07,1.2,29.6,M,-13.6,M,,0000*43
$GPGGA,103511.000,3027.8070,N,11424.4600,E,1,07,1.2,29.6,M,-13.6,M,,0000*42
$GPGGA,103512.000,3027.8096,N,11424.4577,E,1,07,1.2,29.5,M,-13.6,M,,0000*49
$GPGGA,103513.000,3027.8123,N,11424.4550,E,1,06,1.7,29.5,M,-13.6,M,,0000*46
$GPGGA,103514.000,3027.8159,N,11424.4522,E,1,07,1.2,29.2,M,-13.6,M,,0000*4A
$GPGGA,103515.000,3027.8216,N,11424.4495,E,1,07,1.2,28.9,M,-13.6,M,,0000*44
$GPGGA,103516.000,3027.8263,N,11424.4462,E,1,07,1.2,28.6,M,-13.6,M,,0000*42
$GPGGA,103517.000,3027.8312,N,11424.4427,E,1,07,1.2,28.4,M,-13.6,M,,0000*47
$GPGGA,103518.000,3027.8368,N,11424.4394,E,1,07,1.2,28.3,M,-13.6,M,,0000*4D
$GPGGA,103519.000,3027.8431,N,11424.4354,E,1,07,1.2,28.4,M,-13.6,M,,0000*4C
$GPGGA,103520.000,3027.8504,N,11424.4326,E,1,07,1.2,28.3,M,-13.6,M,,0000*43
$GPGGA,103521.000,3027.8570,N,11424.4303,E,1,07,1.2,28.3,M,-13.6,M,,0000*46
$GPGGA,103522.000,3027.8623,N,11424.4270,E,1,07,1.2,27.9,M,-13.6,M,,0000*40
$GPGGA,103523.000,3027.8674,N,11424.4233,E,1,07,1.2,27.8,M,-13.6,M,,0000*45
$GPGGA,103524.000,3027.8727,N,11424.4196,E,1,07,1.2,27.5,M,-13.6,M,,0000*44
$GPGGA,103525.000,3027.8781,N,11424.4161,E,1,07,1.2,27.2,M,-13.6,M,,0000*46
$GPGGA,103526.000,3027.8832,N,11424.4129,E,1,07,1.2,26.9,M,-13.6,M,,0000*44
$GPGGA,103527.000,3027.8881,N,11424.4093,E,1,08,1.2,26.5,M,-13.6,M,,0000*4E
$GPGGA,103528.000,3027.8924,N,11424.4061,E,1,07,1.2,27.0,M,-13.6,M,,0000*49
$GPGGA,103529.000,3027.8962,N,11424.4026,E,1,07,1.2,27.6,M,-13.6,M,,0000*4F
$GPGGA,103530.000,3027.9001,N,11424.3991,E,1,08,1.2,28.1,M,-13.6,M,,0000*4F
$GPGGA,103531.000,3027.9051,N,11424.3964,E,1,08,1.2,28.7,M,-13.6,M,,0000*47
$GPGGA,103532.000,3027.9106,N,11424.3941,E,1,07,1.2,29.6,M,-13.6,M,,0000*4F
$GPGGA,103533.000,3027.9150,N,11424.3913,E,1,07,1.3,29.5,M,-13.6,M,,0000*48
$GPGGA,103534.000,3027.9193,N,11424.3890,E,1,07,1.2,29.2,M,-13.6,M,,0000*4C
$GPGGA,103535.000,3027.9230,N,11424.3866,E,1,08,1.1,29.3,M,-13.6,M,,0000*43
$GPGGA,103536.000,3027.9264,N,11424.3844,E,1,08,1.1,29.4,M,-13.6,M,,0000*46
$GPGGA,103537.000,3027.9293,N,11424.3821,E,1,08,1.1,29.8,M,-13.6,M,,0000*40
$GPGGA,103538.000,3027.9319,N,11424.3802,E,1,08,1.1,29.4,M,-13.6,M,,0000*41
$GPGGA,103539.000,3027.9342,N,11424.3783,E,1,08,1.1,29.5,M,-13.6,M,,0000*49
$GPGGA,103540.000,3027.9365,N,11424.3767,E,1,08,1.1,29.4,M,-13.6,M,,0000*49
$GPGGA,103541.000,3027.9386,N,11424.3756,E,1,09,1.0,29.5,M,-13.6,M,,0000*46
$GPGGA,103542.000,3027.9400,N,11424.3740,E,1,09,1.0,29.6,M,-13.6,M,,0000*48
$GPGGA,103543.000,3027.9416,N,11424.3738,E,1,09,1.0,29.7,M,-13.6,M,,0000*40
$GPGGA,103544.000,3027.9428,N,11424.3744,E,1,09,1.0,29.6,M,-13.6,M,,0000*40
$GPGGA,103545.000,3027.9438,N,11424.3752,E,1,10,1.0,30.1,M,-13.6,M,,0000*40
$GPGGA,103546.000,3027.9443,N,11424.3762,E,1,11,0.9,31.1,M,-13.6,M,,0000*44
$GPGGA,103547.000,3027.9444,N,11424.3771,E,1,11,0.9,31.3,M,-13.6,M,,0000*42
$GPGGA,103548.000,3027.9444,N,11424.3779,E,1,10,0.9,31.8,M,-13.6,M,,0000*4F
$GPGGA,103549.000,3027.9447,N,11424.3788,E,1,11,0.9,31.7,M,-13.6,M,,0000*4D
$GPGGA,103550.000,3027.9452,N,11424.3804,E,1,11,0.9,31.6,M,-13.6,M,,0000*4B
$GPGGA,103551.000,3027.9456,N,11424.3824,E,1,11,0.9,31.4,M,-13.6,M,,0000*4E
$GPGGA,103552.000,3027.9461,N,11424.3852,E,1,11,0.9,31.3,M,-13.6,M,,0000*4F
$GPGGA,103553.000,3027.9471,N,11424.3887,E,1,10,0.9,31.0,M,-13.6,M,,0000*45
$GPGGA,103554.000,3027.9482,N,11424.3929,E,1,10,0.9,30.6,M,-13.6,M,,0000*4C
$GPGGA,103555.000,3027.9489,N,11424.3981,E,1,10,0.9,30.3,M,-13.6,M,,0000*41
$GPGGA,103556.000,3027.9495,N,11424.4043,E,1,10,0.9,29.8,M,-13.6,M,,0000*4C
$GPGGA,103557.000,3027.9504,N,11424.4109,E,1,09,1.0,29.6,M,-13.6,M,,0000*45
$GPGGA,103558.000,3027.9510,N,11424.4174,E,1,10,0.9,29.8,M,-13.6,M,,0000*4B
$GPGGA,103559.000,3027.9520,N,11424.4242,E,1,09,1.0,30.0,M,-13.6,M,,0000*4F
$GPGGA,103600.000,3027.9528,N,11424.4314,E,1,10,0.9,30.4,M,-13.6,M,,0000*4E
$GPGGA,103601.000,3027.9541,N,11424.4392,E,1,08,1.0,30.6,M,-13.6,M,,0000*4D
$GPGGA,103602.000,3027.9557,N,11424.4469,E,1,08,1.0,30.5,M,-13.6,M,,0000*49
$GPGGA,103603.000,3027.9570,N,11424.4549,E,1,08,1.0,30.4,M,-13.6,M,,0000*4F
$GPGGA,103604.000,3027.9583,N,11424.4630,E,1,07,1.1,30.7,M,-13.6,M,,0000*44
$GPGGA,103605.000,3027.9596,N,11424.4712,E,1,08,0.9,30.6,M,-13.6,M,,0000*47
$GPGGA,103606.000,3027.9609,N,11424.4793,E,1,08,0.9,30.9,M,-13.6,M,,0000*47
$GPGGA,103607.000,3027.9621,N,11424.4872,E,1,08,0.9,30.7,M,-13.6,M,,0000*42
$GPGGA,103608.000,3027.9635,N,11424.4953,E,1,08,0.9,30.5,M,-13.6,M,,0000*48
$GPGGA,103609.000,3027.9646,N,11424.5030,E,1,08,0.9,30.7,M,-13.6,M,,0000*42
$GPGGA,103610.000,3027.9657,N,11424.5108,E,1,08,0.9,30.2,M,-13.6,M,,0000*45
$GPGGA,103611.000,3027.9667,N,11424.5184,E,1,08,0.9,30.0,M,-13.6,M,,0000*41
$GPGGA,103612.000,3027.9679,N,11424.5255,E,1,10,0.9,29.9,M,-13.6,M,,0000*4A
$GPGGA,103613.000,3027.9691,N,11424.5324,E,1,10,0.9,29.9,M,-13.6,M,,0000*4A
$GPGGA,103614.000,3027.9701,N,11424.5393,E,1,11,0.9,30.0,M,-13.6,M,,0000*49
$GPGGA,103615.000,3027.9711,N,11424.5459,E,1,11,0.9,30.4,M,-13.6,M,,0000*4C
$GPGGA,103616.000,3027.9717,N,11424.5527,E,1,11,0.9,30.8,M,-13.6,M,,0000*4D
$GPGGA,103617.000,3027.9726,N,11424.5595,E,1,11,0.9,31.0,M,-13.6,M,,0000*4E
$GPGGA,103618.000,3027.9741,N,11424.5663,E,1,10,1.0,31.2,M,-13.6,M,,0000*41
$GPGGA,103619.000,3027.9758,N,11424.5730,E,1,11,0.9,31.4,M,-13.6,M,,0000*40
$GPGGA,103620.000,3027.9770,N,11424.5797,E,1,11,0.9,31.8,M,-13.6,M,,0000*41
$GPGGA,103621.000,3027.9783,N,11424.5862,E,1,11,0.9,32.2,M,-13.6,M,,0000*40
$GPGGA,103622.000,3027.9795,N,11424.5925,E,1,11,0.9,32.2,M,-13.6,M,,0000*46
$GPGGA,103623.000,3027.9809,N,11424.5990,E,1,11,0.9,32.2,M,-13.6,M,,0000*43
$GPGGA,103624.000,3027.9826,N,11424.6058,E,1,11,0.9,32.6,M,-13.6,M,,0000*43
$GPGGA,103625.000,3027.9843,N,11424.6128,E,1,11,0.9,32.9,M,-13.6,M,,0000*48
$GPGGA,103626.000,3027.9860,N,11424.6198,E,1,11,0.9,33.3,M,-13.6,M,,0000*4A
$GPGGA,103627.000,3027.9878,N,11424.6268,E,1,11,0.9,33.7,M,-13.6,M,,0000*4A
$GPGGA,103628.000,3027.9898,N,11424.6335,E,1,11,0.9,34.1,M,-13.6,M,,0000*43
$GPGGA,103629.000,3027.9915,N,11424.6404,E,1,11,0.9,34.0,M,-13.6,M,,0000*42
$GPGGA,103630.000,3027.9931,N,11424.6477,E,1,11,0.9,34.1,M,-13.6,M,,0000*49
$GPGGA,103631.000,3027.9944,N,11424.6554,E,1,11,0.9,34.1,M,-13.6,M,,0000*4A
$GPGGA,103632.000,3027.9956,N,11424.6634,E,1,11,0.9,34.3,M,-13.6,M,,0000*4D
$GPGGA,103633.000,3027.9969,N,11424.6715,E,1,11,0.9,34.4,M,-13.6,M,,0000*45
$GPGGA,103634.000,3027.9984,N,11424.6799,E,1,10,0.9,34.1,M,-13.6,M,,0000*41
$GPGGA,103635.000,3028.0001,N,11424.6881,E,1,11,0.9,34.2,M,-13.6,M,,0000*46
$GPGGA,103636.000,3028.0016,N,11424.6963,E,1,10,0.9,33.7,M,-13.6,M,,0000*4D
$GPGGA,103637.000,3028.0031,N,11424.7045,E,1,11,0.9,33.4,M,-13.6,M,,0000*47
$GPGGA,103638.000,3028.0045,N,11424.7129,E,1,11,0.9,33.4,M,-13.6,M,,0000*40
$GPGGA,103639.000,3028.0057,N,11424.7215,E,1,11,0.9,33.4,M,-13.6,M,,0000*4E
$GPGGA,103640.000,3028.0069,N,11424.7302,E,1,11,0.9,33.4,M,-13.6,M,,0000*4A
$GPGGA,103641.000,3028.0081,N,11424.7390,E,1,11,0.9,33.5,M,-13.6,M,,0000*47
$GPGGA,103642.000,3028.0093,N,11424.7479,E,1,10,0.9,33.4,M,-13.6,M,,0000*47
$GPGGA,103643.000,3028.0103,N,11424.7571,E,1,11,0.9,33.4,M,-13.6,M,,0000*46
$GPGGA,103644.000,3028.0112,N,11424.7662,E,1,11,0.9,33.3,M,-13.6,M,,0000*47
$GPGGA,103645.000,3028.0120,N,11424.7752,E,1,11,0.9,33.3,M,-13.6,M,,0000*45
$GPGGA,103646.000,3028.0122,N,11424.7844,E,1,11,0.9,33.7,M,-13.6,M,,0000*48
$GPGGA,103647.000,3028.0126,N,11424.7937,E,1,11,0.9,33.5,M,-13.6,M,,0000*4A
$GPGGA,103648.000,3028.0129,N,11424.8031,E,1,11,0.9,33.7,M,-13.6,M,,0000*48
$GPGGA,103649.000,3028.0126,N,11424.8128,E,1,11,0.9,34.0,M,-13.6,M,,0000*4F
$GPGGA,103650.000,3028.0122,N,11424.8227,E,1,11,0.9,34.3,M,-13.6,M,,0000*4C
$GPGGA,103651.000,3028.0114,N,11424.8327,E,1,11,0.9,34.5,M,-13.6,M,,0000*4F
$GPGGA,103652.000,3028.0107,N,11424.8429,E,1,11,0.9,34.5,M,-13.6,M,,0000*47
$GPGGA,103653.000,3028.0100,N,11424.8534,E,1,11,0.9,34.5,M,-13.6,M,,0000*4C
$GPGGA,103654.000,3028.0094,N,11424.8642,E,1,11,0.9,34.0,M,-13.6,M,,0000*40
$GPGGA,103655.000,3028.0089,N,11424.8751,E,1,10,0.9,34.1,M,-13.6,M,,0000*4E
$GPGGA,103656.000,3028.0084,N,11424.8866,E,1,08,1.0,34.2,M,-13.6,M,,0000*49
$GPGGA,103657.000,3028.0081,N,11424.8981,E,1,10,0.9,34.3,M,-13.6,M,,0000*45
$GPGGA,103658.000,3028.0077,N,11424.9093,E,1,11,0.9,34.4,M,-13.6,M,,0000*4E
$GPGGA,103659.000,3028.0071,N,11424.9201,E,1,11,0.9,34.5,M,-13.6,M,,0000*41
$GPGGA,103700.000,3028.0068,N,11424.9306,E,1,11,0.9,34.3,M,-13.6,M,,0000*44
$GPGGA,103701.000,3028.0067,N,11424.9412,E,1,11,0.9,34.5,M,-13.6,M,,0000*4E
