$GPGGA,231901.000,3037.9551,N,11418.1857,E,1,07,2.4,30.6,M,-14.1,M,,0000*40
$GPGGA,231902.000,3037.9551,N,11418.1857,E,1,06,3.4,30.6,M,-14.1,M,,0000*43
$GPGGA,231903.000,3037.9552,N,11418.1855,E,1,06,3.4,30.8,M,-14.1,M,,0000*4D
$GPGGA,231904.000,3037.9552,N,11418.1853,E,1,06,3.4,31.1,M,-14.1,M,,0000*44
$GPGGA,231905.000,3037.9552,N,11418.1853,E,1,06,3.4,31.1,M,-14.1,M,,0000*45
$GPGGA,231906.000,3037.9552,N,11418.1853,E,1,06,3.4,31.1,M,-14.1,M,,0000*46
$GPGGA,231907.000,3037.9551,N,11418.1857,E,1,06,3.4,30.7,M,-14.1,M,,0000*47
$GPGGA,231908.000,3037.9548,N,11418.1859,E,1,06,3.4,30.4,M,-14.1,M,,0000*4D
$GPGGA,231909.000,3037.9549,N,11418.1859,E,1,06,3.4,30.4,M,-14.1,M,,0000*4D
$GPGGA,231910.000,3037.9548,N,11418.1858,E,1,06,3.4,30.6,M,-14.1,M,,0000*47
$GPGGA,231911.000,3037.9547,N,11418.1857,E,1,07,2.4,31.4,M,-14.1,M,,0000*45
$GPGGA,231912.000,3037.9547,N,11418.1857,E,1,07,2.4,31.4,M,-14.1,M,,0000*46
$GPGGA,231913.000,3037.9547,N,11418.1857,E,1,07,2.4,31.4,M,-14.1,M,,0000*47
$GPGGA,231914.000,3037.9547,N,11418.1857,E,1,07,2.4,31.4,M,-14.1,M,,0000*40
$GPGGA,231915.000,3037.9547,N,11418.1858,E,1,07,2.4,31.4,M,-14.1,M,,0000*4E
$GPGGA,231916.000,3037.9547,N,11418.1858,E,1,07,2.4,31.4,M,-14.1,M,,0000*4D
$GPGGA,231917.000,3037.9547,N,11418.1858,E,1,07,2.4,31.4,M,-14.1,M,,0000*4C
$GPGGA,231918.000,3037.9547,N,11418.1858,E,1,07,2.4,31.4,M,-14.1,M,,0000*43
$GPGGA,231919.000,3037.9547,N,11418.1858,E,1,07,2.4,31.4,M,-14.1,M,,0000*42
$GPGGA,231920.000,3037.9547,N,11418.1858,E,1,07,2.4,31.4,M,-14.1,M,,0000*48
$GPGGA,231921.000,3037.9547,N,11418.1858,E,1,07,2.4,31.4,M,-14.1,M,,0000*49
$GPGGA,231922.000,3037.9547,N,11418.1858,E,1,07,2.4,31.3,M,-14.1,M,,0000*4D
$GPGGA,231923.000,3037.9547,N,11418.1858,E,1,07,2.4,31.3,M,-14.1,M,,0000*4C
$GPGGA,231924.000,3037.9547,N,11418.1858,E,1,07,2.4,31.3,M,-14.1,M,,0000*4B
$GPGGA,231925.000,3037.9547,N,11418.1859,E,1,08,1.2,31.3,M,-14.1,M,,0000*41
$GPGGA,231926.000,3037.9547,N,11418.1859,E,1,08,1.2,31.2,M,-14.1,M,,0000*43
$GPGGA,231927.000,3037.9547,N,11418.1859,E,1,08,1.2,31.2,M,-14.1,M,,0000*42
$GPGGA,231928.000,3037.9546,N,11418.1859,E,1,08,1.2,31.1,M,-14.1,M,,0000*4F
$GPGGA,231929.000,3037.9546,N,11418.1860,E,1,08,1.2,31.1,M,-14.1,M,,0000*44
$GPGGA,231930.000,3037.9539,N,11418.1881,E,1,08,1.2,30.5,M,-14.1,M,,0000*4E
$GPGGA,231931.000,3037.9539,N,11418.1882,E,1,08,1.2,30.5,M,-14.1,M,,0000*4C
$GPGGA,231932.000,3037.9539,N,11418.1882,E,1,08,1.2,30.5,M,-14.1,M,,0000*4F
$GPGGA,231933.000,3037.9536,N,11418.1893,E,1,08,1.2,31.3,M,-14.1,M,,0000*46
$GPGGA,231934.000,3037.9536,N,11418.1894,E,1,08,1.2,31.3,M,-14.1,M,,0000*46
$GPGGA,231935.000,3037.9536,N,11418.1894,E,1,08,1.2,31.3,M,-14.1,M,,0000*47
$GPGGA,231936.000,3037.9536,N,11418.1894,E,1,08,1.2,31.3,M,-14.1,M,,0000*44
$GPGGA,231937.000,3037.9534,N,11418.1905,E,1,08,1.2,31.5,M,-14.1,M,,0000*48
$GPGGA,231938.000,3037.9531,N,11418.1912,E,1,08,1.2,31.7,M,-14.1,M,,0000*46
$GPGGA,231939.000,3037.9532,N,11418.1918,E,1,08,1.2,31.7,M,-14.1,M,,0000*4E
$GPGGA,231940.000,3037.9535,N,11418.1921,E,1,08,1.2,31.8,M,-14.1,M,,0000*42
$GPGGA,231941.000,3037.9536,N,11418.1921,E,1,08,1.2,32.2,M,-14.1,M,,0000*49
$GPGGA,231942.000,3037.9538,N,11418.1924,E,1,08,1.2,32.3,M,-14.1,M,,0000*40
$GPGGA,231943.000,3037.9540,N,11418.1923,E,1,08,1.2,32.8,M,-14.1,M,,0000*42
$GPGGA,231944.000,3037.9542,N,11418.1923,E,1,08,1.2,33.1,M,-14.1,M,,0000*4F
$GPGGA,231945.000,3037.9543,N,11418.1921,E,1,08,1.2,33.0,M,-14.1,M,,0000*4C
$GPGGA,231946.000,3037.9547,N,11418.1921,E,1,08,1.2,33.2,M,-14.1,M,,0000*49
$GPGGA,231947.000,3037.9552,N,11418.1928,E,1,08,1.2,32.7,M,-14.1,M,,0000*41
$GPGGA,231948.000,3037.9563,N,11418.1935,E,1,08,1.2,32.2,M,-14.1,M,,0000*45
$GPGGA,231949.000,3037.9575,N,11418.1945,E,1,08,1.2,31.9,M,-14.1,M,,0000*4C
$GPGGA,231950.000,3037.9588,N,11418.1964,E,1,08,1.2,31.7,M,-14.1,M,,0000*4B
$GPGGA,231951.000,3037.9604,N,11418.1989,E,1,08,1.2,31.1,M,-14.1,M,,0000*48
$GPGGA,231952.000,3037.9620,N,11418.2014,E,1,08,1.2,30.8,M,-14.1,M,,0000*4B
$GPGGA,231953.000,3037.9634,N,11418.2037,E,1,08,1.2,30.8,M,-14.1,M,,0000*4E
$GPGGA,231954.000,3037.9650,N,11418.2061,E,1,08,1.2,30.8,M,-14.1,M,,0000*48
$GPGGA,231955.000,3037.9668,N,11418.2092,E,1,08,1.2,30.8,M,-14.1,M,,0000*4E
$GPGGA,231956.000,3037.9688,N,11418.2130,E,1,08,1.2,30.6,M,-14.1,M,,0000*44
$GPGGA,231957.000,3037.9707,N,11418.2170,E,1,08,1.2,30.9,M,-14.1,M,,0000*48
$GPGGA,231958.000,3037.9728,N,11418.2211,E,1,08,1.2,31.1,M,-14.1,M,,0000*47
$GPGGA,231959.000,3037.9753,N,11418.2258,E,1,07,2.4,31.1,M,-14.1,M,,0000*4D
$GPGGA,232000.000,3037.9776,N,11418.2308,E,1,07,2.4,31.2,M,-14.1,M,,0000*4B
$GPGGA,232001.000,3037.9801,N,11418.2358,E,1,07,2.4,31.0,M,-14.1,M,,0000*42
$GPGGA,232002.000,3037.9823,N,11418.2403,E,1,07,2.4,31.0,M,-14.1,M,,0000*48
$GPGGA,232003.000,3037.9839,N,11418.2454,E,1,07,2.4,30.8,M,-14.1,M,,0000*49
$GPGGA,232004.000,3037.9859,N,11418.2491,E,1,07,2.4,31.1,M,-14.1,M,,0000*49
$GPGGA,232005.000,3037.9882,N,11418.2529,E,1,07,2.4,31.3,M,-14.1,M,,0000*4E
