2.511180e+05	3.372910e+06
2.511178e+05	3.372910e+06
2.511178e+05	3.372910e+06
2.511178e+05	3.372910e+06
2.511176e+05	3.372909e+06
2.511176e+05	3.372909e+06
2.511178e+05	3.372910e+06
2.511181e+05	3.372910e+06
2.511183e+05	3.372910e+06
2.511185e+05	3.372910e+06
2.511186e+05	3.372910e+06
2.511189e+05	3.372910e+06
2.511191e+05	3.372910e+06
2.511193e+05	3.372911e+06
2.511191e+05	3.372911e+06
2.511189e+05	3.372911e+06
2.511186e+05	3.372911e+06
2.511185e+05	3.372911e+06
2.511188e+05	3.372911e+06
2.511193e+05	3.372911e+06
2.511199e+05	3.372911e+06
2.511206e+05	3.372912e+06
2.511211e+05	3.372913e+06
2.511224e+05	3.372913e+06
2.511245e+05	3.372913e+06
2.511253e+05	3.372914e+06
2.511259e+05	3.372914e+06
2.511262e+05	3.372914e+06
2.511267e+05	3.372915e+06
2.511272e+05	3.372915e+06
2.511280e+05	3.372915e+06
2.511287e+05	3.372916e+06
2.511293e+05	3.372917e+06
2.511307e+05	3.372918e+06
2.511323e+05	3.372919e+06
2.511343e+05	3.372921e+06
2.511370e+05	3.372924e+06
2.511392e+05	3.372927e+06
2.511412e+05	3.372930e+06
2.511429e+05	3.372933e+06
2.511439e+05	3.372938e+06
2.511440e+05	3.372942e+06
2.511432e+05	3.372946e+06
2.511393e+05	3.372952e+06
2.511351e+05	3.372958e+06
2.511299e+05	3.372964e+06
2.511256e+05	3.372969e+06
2.511217e+05	3.372973e+06
2.511176e+05	3.372977e+06
2.511132e+05	3.372982e+06
2.511088e+05	3.372986e+06
2.511059e+05	3.372990e+06
2.511038e+05	3.372997e+06
2.511002e+05	3.373002e+06
2.510960e+05	3.373007e+06
2.510917e+05	3.373014e+06
2.510876e+05	3.373024e+06
2.510825e+05	3.373033e+06
2.510771e+05	3.373042e+06
2.510721e+05	3.373053e+06
2.510660e+05	3.373065e+06
2.510618e+05	3.373078e+06
2.510584e+05	3.373091e+06
2.510533e+05	3.373100e+06
2.510476e+05	3.373110e+06
2.510419e+05	3.373120e+06
2.510365e+05	3.373130e+06
2.510316e+05	3.373140e+06
2.510261e+05	3.373149e+06
2.510211e+05	3.373157e+06
2.510157e+05	3.373164e+06
2.510103e+05	3.373171e+06
2.510062e+05	3.373181e+06
2.510027e+05	3.373191e+06
2.509984e+05	3.373199e+06
2.509949e+05	3.373207e+06
2.509912e+05	3.373214e+06
2.509878e+05	3.373220e+06
2.509843e+05	3.373226e+06
2.509814e+05	3.373231e+06
2.509784e+05	3.373235e+06
2.509760e+05	3.373239e+06
2.509743e+05	3.373243e+06
2.509718e+05	3.373246e+06
2.509715e+05	3.373249e+06
2.509725e+05	3.373251e+06
2.509739e+05	3.373253e+06
2.509755e+05	3.373254e+06
2.509769e+05	3.373254e+06
2.509782e+05	3.373254e+06
2.509797e+05	3.373254e+06
2.509822e+05	3.373255e+06
2.509855e+05	3.373256e+06
2.509900e+05	3.373257e+06
2.509956e+05	3.373259e+06
2.510024e+05	3.373260e+06
2.510107e+05	3.373262e+06
2.510207e+05	3.373262e+06
2.510313e+05	3.373264e+06
2.510417e+05	3.373265e+06
2.510526e+05	3.373266e+06
2.510642e+05	3.373268e+06
2.510767e+05	3.373270e+06
2.510891e+05	3.373272e+06
2.511020e+05	3.373274e+06
2.511150e+05	3.373277e+06
2.511282e+05	3.373279e+06
2.511412e+05	3.373281e+06
2.511539e+05	3.373283e+06
2.511669e+05	3.373285e+06
2.511793e+05	3.373287e+06
2.511918e+05	3.373288e+06
2.512041e+05	3.373290e+06
2.512155e+05	3.373292e+06
2.512266e+05	3.373294e+06
2.512377e+05	3.373296e+06
2.512483e+05	3.373297e+06
2.512592e+05	3.373298e+06
2.512701e+05	3.373299e+06
2.512810e+05	3.373302e+06
2.512918e+05	3.373305e+06
2.513026e+05	3.373307e+06
2.513131e+05	3.373309e+06
2.513232e+05	3.373311e+06
2.513337e+05	3.373313e+06
2.513446e+05	3.373316e+06
2.513559e+05	3.373319e+06
2.513672e+05	3.373322e+06
2.513785e+05	3.373325e+06
2.513893e+05	3.373328e+06
2.514004e+05	3.373331e+06
2.514121e+05	3.373334e+06
2.514245e+05	3.373336e+06
2.514374e+05	3.373338e+06
2.514504e+05	3.373340e+06
2.514639e+05	3.373343e+06
2.514771e+05	3.373345e+06
2.514903e+05	3.373348e+06
2.515035e+05	3.373350e+06
2.515170e+05	3.373353e+06
2.515308e+05	3.373355e+06
2.515448e+05	3.373357e+06
2.515589e+05	3.373358e+06
2.515732e+05	3.373360e+06
2.515880e+05	3.373362e+06
2.516026e+05	3.373363e+06
2.516170e+05	3.373364e+06
2.516318e+05	3.373364e+06
2.516467e+05	3.373365e+06
2.516617e+05	3.373365e+06
2.516772e+05	3.373364e+06
2.516931e+05	3.373363e+06
2.517090e+05	3.373361e+06
2.517253e+05	3.373359e+06
2.517421e+05	3.373358e+06
2.517594e+05	3.373356e+06
2.517768e+05	3.373355e+06
2.517952e+05	3.373354e+06
2.518136e+05	3.373353e+06
2.518315e+05	3.373351e+06
2.518488e+05	3.373350e+06
2.518656e+05	3.373349e+06
2.518825e+05	3.373348e+06
2.518987e+05	3.373349e+06
2.519141e+05	3.373351e+06
2.519278e+05	3.373355e+06
2.519411e+05	3.373360e+06
2.519529e+05	3.373367e+06
2.519632e+05	3.373376e+06
2.519716e+05	3.373386e+06
2.519789e+05	3.373397e+06
2.519850e+05	3.373409e+06
2.519894e+05	3.373421e+06
2.519927e+05	3.373434e+06
2.519945e+05	3.373448e+06
2.519932e+05	3.373462e+06
2.519896e+05	3.373477e+06
2.519836e+05	3.373491e+06
2.519761e+05	3.373506e+06
2.519672e+05	3.373520e+06
2.519567e+05	3.373534e+06
2.519450e+05	3.373546e+06
2.519327e+05	3.373559e+06
2.519201e+05	3.373571e+06
2.519074e+05	3.373584e+06
2.518944e+05	3.373596e+06
2.518814e+05	3.373609e+06
2.518691e+05	3.373622e+06
2.518574e+05	3.373636e+06
2.518466e+05	3.373649e+06
2.518362e+05	3.373663e+06
2.518276e+05	3.373677e+06
2.518206e+05	3.373692e+06
2.518155e+05	3.373707e+06
2.518129e+05	3.373722e+06
2.518115e+05	3.373738e+06
2.518108e+05	3.373753e+06
2.518101e+05	3.373769e+06
2.518095e+05	3.373785e+06
2.518088e+05	3.373800e+06
2.518080e+05	3.373816e+06
2.518077e+05	3.373832e+06
2.518078e+05	3.373848e+06
2.518080e+05	3.373864e+06
2.518080e+05	3.373879e+06
2.518081e+05	3.373895e+06
2.518079e+05	3.373911e+06
2.518078e+05	3.373926e+06
2.518079e+05	3.373942e+06
2.518079e+05	3.373958e+06
2.518080e+05	3.373975e+06
2.518082e+05	3.373992e+06
2.518084e+05	3.374009e+06
2.518084e+05	3.374028e+06
2.518088e+05	3.374046e+06
2.518089e+05	3.374064e+06
2.518090e+05	3.374083e+06
2.518094e+05	3.374102e+06
2.518109e+05	3.374122e+06
2.518111e+05	3.374141e+06
